name_genres,title,release_date,release_year,popularity,vote_count,vote_average,names_actors,name_director,budget,revenue,return
['Drama'],A Buddha,2005-07-14,2005,0.152454,4.0,7.3,"['Diego Rafecas', 'Carolina Fal']",Diego Rafecas,0.0,0.0,0.0
"['Drama', 'Romance']",Before The Rains,2007-09-07,2007,0.964688,3.0,5.0,"['Linus Roache', 'Nandita Das', 'Rahul Bose', 'Jennifer Ehle', 'Indrajith Sukumaran', 'Lal', 'Thilakan', 'Ganapathi S Poduval']",Santosh Sivan,0.0,0.0,0.0
"['Drama', 'Romance']",Raising Victor Vargas,2002-05-16,2002,1.178723,14.0,7.8,"['Victor Rasuk', 'Judy Marte', 'Melonie Diaz', 'Altagracia Guzman', 'Silvestre Rasuk', 'Krystal Rodriguez', 'Kevin Rivera', 'Wilfree Vasquez', 'Donna Maldonado']",Peter Sollett,800000.0,2816116.0,3.520145
['Comedy'],Locked Out,2006-04-05,2006,2.653756,36.0,5.9,"['Albert Dupontel', 'Claude Perron', 'Nicolas Marié', 'Hélène Vincent', 'Yolande Moreau', 'Bouli Lanners', 'Bruno Lochet']",Albert Dupontel,0.0,0.0,0.0
"['Comedy', 'Drama']",Charlie & Boots,2009-09-03,2009,1.527217,11.0,6.9,"['Paul Hogan', 'Shane Jacobson', 'Roy Billing', 'Morgan Griffin', 'Anthony Hammer']",Dean Murphy,0.0,0.0,0.0
"['Horror', 'Thriller']",Reminiscence,2014-10-14,2014,1.156922,7.0,3.8,"['Akçay Karaazmak', 'Michaela Rexova', 'Serhat Karaaslan', 'Fatih Güler', 'Özlem Begtaş', 'Hamide Sünetçi', 'Levent Turan', 'Yaşar Karaazmak']",Akçay Karaazmak,500000.0,0.0,0.0
['Documentary'],This is What Love in Action Looks Like,2011-01-28,2011,0.082306,2.0,2.5,[],,0.0,0.0,0.0
"['Crime', 'Horror', 'Mystery', 'Thriller']",Sleepless,2001-01-05,2001,2.001031,36.0,6.0,"['Max von Sydow', 'Stefano Dionisi', 'Chiara Caselli', 'Gabriele Lavia', 'Rossella Falk', 'Paolo Maria Scalondro', 'Roberto Zibetti', 'Roberto Accornero', 'Barbara Lerici', 'Guido Morbello', 'Massimo Sarchielli', 'Diego Casale', 'Alessandra Comerio', 'Elena Marchesini', 'Aldo Massasso', 'Barbara Mautino', 'Conchita Puglisi', 'Elisabetta Rocchetti']",Dario Argento,4000000.0,0.0,0.0
['Comedy'],Hacker,2002-01-01,2002,0.294256,3.0,3.0,"['Bartosz Obuchowicz', 'Kasia Smutniak', 'Bogusław Linda', 'Marek Kondrat', 'Piotr Miazga', 'Paweł Wilczak', 'Cezary Morawski']",Janusz Zaorski,0.0,0.0,0.0
"['Drama', 'Action', 'Crime', 'Foreign']",Dum Maaro Dum,2011-04-22,2011,0.277393,7.0,5.4,"['Abhishek Bachchan', 'Bipasha Basu', 'Deepika Padukone', 'Rana Daggubati', 'Prateik Babbar']",Rohan Sippy,0.0,0.0,0.0
"['Horror', 'Comedy']",WolfCop,2014-06-06,2014,3.903768,60.0,5.2,"['Leo Fafard', 'Amy Matysio', 'Jonathan Cherry', 'Sarah Lind', 'Aidan Devine', 'Jesse Moss', 'Corinne Conley', 'James Whittingham', 'Ryland Alexander', 'Jason Shabatoski', 'Lyndon Bray', 'Victor Lam', 'Cheryl Mazil', 'Laura Abramsen']",Lowell Dean,0.0,0.0,0.0
['Drama'],The Unloved,2009-05-17,2009,1.812246,12.0,6.5,"['Molly Windsor', 'Robert Carlyle', 'Lauren Socha', 'Craig Parkinson', 'Susan Lynch', 'Michael Socha', 'Andrea Lowe', 'Johann Myers']",Samantha Morton,0.0,0.0,0.0
['Drama'],Alice in Earnestland,2015-08-13,2015,0.919349,9.0,6.2,"['Lee Jung-hyun', 'Lee Hae-yeong', 'Seo Young-hwa', 'Myeong Gye-nam', 'Lee Jun-hyeok', 'Bae Je-Ki', 'Lee Yong-nyeo', 'Oh Gwang-rok', 'Lee Seung-joon']",Ahn Gooc-Jin,0.0,0.0,0.0
"['Animation', 'Action', 'Comedy', 'Fantasy', 'Science Fiction']",Strange Invaders,2002-01-01,2002,0.152888,3.0,6.0,"['Cordell Barker', 'Jennifer Torrance', 'Jackson Barker']",Cordell Barker,0.0,0.0,0.0
"['TV Movie', 'Drama']",Das Ende der Geduld,2014-11-19,2014,0.459386,4.0,6.4,"['Martina Gedeck', 'Jörg Hartmann', 'Sascha Alexander Geršak', 'Sesede Terziyan', 'Mohamed Issa', 'Marie Gruber', 'Jörg Gudzuhn']",Christian Wagner,0.0,0.0,0.0
['Comedy'],Pretty Cool Too,2007-06-12,2007,0.88213,8.0,4.8,"['Eric Fagundes', 'Brandi Williams', 'Valerie Carpenter', 'Melissa Messinger', 'Robert Donavan', 'Trina Shpur', 'James Ferris', 'Angela Dodson', 'Kristin Novak', 'Joy Giovanni', 'Tiffany Shepis', 'Eric Spudic', 'Rolfe Kanefsky', 'Jennifer Day']",Rolfe Kanefsky,0.0,0.0,0.0
"['Romance', 'Drama']",Everything Before Us,2015-06-03,2015,0.644057,8.0,4.9,"['Aaron Yoo', 'Brittany Ishibashi', 'Brandon Soo Hoo', 'Victoria Park', 'Randall Park', 'Ki Hong Lee', 'Chris Riedell', 'Joanna Sotomura', 'Katie Savoy', 'Lia Marie Johnson', 'Emanuel Borria', 'Parvesh Cheena', 'Jaime Ballesteros', 'Megan Batoon', 'Katie Borria', 'Khalif Boyd', 'Josh Brodis', 'Adwin Brown', 'Stephen A. Chang', 'Timothy DeLaGhetto', 'Ezra Dewey', 'Jim Donnelly', 'Karalynn Dunton', 'E.M. Fedric', 'Edward Gelbinovich', 'Justin James Hughes', 'Melissa Hunter', 'Eme Ikwuakor', 'Nicky Khalilian', 'Tasie Lawrence', 'Mercy Malick', 'Lana McKissack', 'Ji Moon', 'Song Moon', 'Nathan Moore', 'Wendy Nguyen', 'Janine Oda', 'Aliza Pearl', 'Alex Rincon', 'Megan Rosati', 'Shahaub Roudbari', 'Bob Rumnock', 'Jasmine Saldana', 'Dominic Sandoval', 'Roman Sandoval', 'Shanon Serikaku', 'Tarynn Southern', 'Dante Swain']",Wesley Chan,0.0,0.0,0.0
"['Drama', 'Romance']",A Walk in the Clouds,1995-08-11,1995,9.715639,168.0,6.5,"['Keanu Reeves', 'Aitana Sánchez-Gijón', 'Anthony Quinn', 'Angélica Aragón', 'Evangelina Elizondo', 'Debra Messing', 'Giancarlo Giannini', 'Freddy Rodríguez']",Alfonso Aráu,20000000.0,50012507.0,2.50062535
"['Romance', 'Drama', 'History']",The Weeping Meadow,2004-02-20,2004,1.249402,16.0,7.3,"['Alexandra Aidini', 'Nikos Poursanidis', 'Giorgos Armenis', 'Vasilis Kolovos', 'Eva Kotamanidou', 'Toula Stathopoulou', 'Thalia Argyriou', 'Smaro Gaitanidou', 'Mihalis Giannatos', 'Grigoris Evangelatos', 'Aliki Kamineli', 'Amdromachi Chrisomelli', 'Alex Moukanos', 'Dimitris Kolovos', 'Thodoros Teknetzidis', 'Foulis Boudouroglou', 'Theofilos Alexopoulos', 'Than. Alexopoulos', 'Pas. Karaolanis', 'Vas. Karaolanis']",Theo Angelopoulos,0.0,0.0,0.0
"['Comedy', 'Drama', 'Romance']",Cherry,2011-10-01,2011,1.62383,33.0,6.5,"['Kyle Gallner', 'Laura Allen', 'Britt Robertson', 'Esai Morales', 'John Judd']",Jeffrey Fine,0.0,0.0,0.0
[],In God We Teach,2011-11-01,2011,0.044173,1.0,4.0,"['David Paszkiewicz', 'Matthew LaClair']",Vic Losick,500000.0,0.0,0.0
"['Action', 'Comedy']",Spy Hard,1996-05-24,1996,8.202057,148.0,4.9,"['Leslie Nielsen', 'Nicollette Sheridan', 'Charles Durning', 'Marcia Gay Harden', 'Barry Bostwick', 'Andy Griffith', 'Stephanie Romanov', 'Talisa Soto', 'Robert Guillaume', 'Carl Ciarfalio', 'Keith Campbell', 'Esau McKnight', 'Taylor Negron', '""Weird Al"" Yankovic', 'Alex Trebek', 'Mr. T', 'Ray Charles', 'Joyce Brothers', 'Hulk Hogan', 'Pat Morita', 'Elizabeth Kaitan', 'Alexandra Paul', 'Michael Berryman', 'Eddie Deezen', 'John Kassir', 'John Ales', 'Elya Baskin', 'Mason Gamble', 'Carlos Lauchu', 'Roger Clinton, Jr.', 'Robert Culp', 'Fabio', 'Curtis Armstrong', 'Clyde Kusatsu', 'Diane Klimaszewski', 'Elaine Klimaszewski', 'Tina Arning', 'Rick Cramer']",Rick Friedberg,18000000.0,0.0,0.0
"['War', 'Drama', 'Romance']",Yossi & Jagger,2002-08-28,2002,1.948701,28.0,6.7,"['Ohad Knoller', 'Yehuda Levi', 'Asi Cohen', 'Aya Steinovitz', 'Shalom Sharon Raginiano', 'Hani Furstenberg']",Eytan Fox,0.0,0.0,0.0
"['Drama', 'Mystery']",Dancing at the Blue Iguana,2000-09-14,2000,1.900076,10.0,5.3,"['Charlotte Ayanna', 'Kristin Bauer van Straten', 'W. Earl Brown', 'Daryl Hannah', 'Chris Hogan', 'Sheila Kelley', 'Elias Koteas', 'Vladimir Mashkov', 'Sandra Oh', 'Rodney Rowland', 'Jennifer Tilly', 'Robert Wisdom', 'David Amos', 'Jesse Bradford', 'Christina Cabot', 'Bill Chott', 'Maurice Compte', 'Jack Conley', 'Marta Cunningham', 'Pete Gardner', 'Victoria De Mare']",Michael Radford,0.0,0.0,0.0
"['Horror', 'Drama', 'Thriller']",Dread,2009-07-14,2009,5.967679,71.0,5.6,"['Jackson Rathbone', 'Shaun Evans', 'Hanne Steen', 'Laura Donnelly', 'Jonathan Readwin', 'Vivian Gray', 'Carl McCrystal', 'Steven Clarke', 'Adam Davenport', 'Elissa Dowling', 'Paloma Faith', 'Erin Gavin', 'Siobhan Hewlett', 'Matt Jessup', 'Kieran Murphy', 'Leon Ockenden', 'Elspeth Rae', 'Cheyanne Raymond', 'Zoe Stollery', 'Michelle Tate', 'Iga Wyrwal', 'Kerry Ann Smith', 'Joanne Batten', 'Mark Chiu', 'Ian Pirie', 'Sarah Ball']",Anthony DiBlasi,0.0,0.0,0.0
['Documentary'],My Way: The Rise and Fall of Silvio Berlusconi,2016-11-08,2016,0.165569,3.0,7.3,"['Silvio Berlusconi', 'Alan Friedman']",Antongiulio Panizzi,0.0,0.0,0.0
"['Action', 'Thriller']",A Common Man,2013-06-30,2013,3.206962,23.0,5.5,"['Ben Kingsley', 'Ben Cross', 'Patrick Rutnam', 'Ashan Dias', 'Mohamed Adamaly', ""Kian O'Grady"", 'James Koch', 'Lucky Wickremanayake', 'Susan Zareena']",Chandran Rutnam,0.0,0.0,0.0
['Comedy'],Aziz Ansari: Intimate Moments for a Sensual Evening,2010-01-19,2010,0.714919,19.0,6.9,"['Aziz Ansari', 'Brandon Johnson']",Jason Woliner,0.0,0.0,0.0
"['Action', 'Comedy', 'Science Fiction']",The Girl from Monday,2005-01-01,2005,1.396149,3.0,3.3,"['Bill Sage', 'Sabrina Lloyd', 'Tatiana Abracos', 'Leo Fitzpatrick', 'D.J. Mendel', 'James Urbaniak', 'Juliana Francis', 'Gary Wilmes', 'Jenny Seastone', 'David Neumann']",Hal Hartley,0.0,0.0,0.0
['Comedy'],Il giorno in più,2011-12-02,2011,1.273677,24.0,6.2,"['Isabella Ragonese', 'Fabio Volo', 'Roberto Citran', 'Pietro Ragusa', 'Roberto Basilico', 'Stefania Sandrelli', 'Stella Pecollo', 'Nick Nicolosi', 'David Fierro']",Massimo Venier,0.0,0.0,0.0
"['Crime', 'Drama', 'Thriller']",The Killer Inside Me,2010-02-19,2010,6.324751,175.0,6.0,"['Casey Affleck', 'Kate Hudson', 'Jessica Alba', 'Ned Beatty', 'Tom Bower', 'Simon Baker', 'Bill Pullman', 'Elias Koteas', 'Liam Aiken']",Michael Winterbottom,13000000.0,0.0,0.0
['Documentary'],The New Watchdogs,2012-01-10,2012,0.868468,13.0,7.4,"['Renaud Lambert', 'Nicolas Sarkozy', 'Laurent Joffrin', 'Arnaud Lagardère', 'Alain Duhamel', 'Michel Naudy', 'Frédéric Lordon', 'Jean Gadrey', 'Henri Mahler']",Yannick Kergoat,0.0,0.0,0.0
['Documentary'],Gascoigne,2015-06-08,2015,1.341622,23.0,6.2,"['Paul Gascoigne', 'Gary Lineker', 'José Mourinho', 'Wayne Rooney']",Jane Preston,0.0,0.0,0.0
"['Action', 'Adventure', 'Drama', 'Horror', 'Thriller']",The Lost Tribe,2009-11-07,2009,1.391639,12.0,5.6,"['Emily Baldoni', 'Nick Mennell', 'Lance Henriksen', 'Brianna Brown']",Roel Reiné,1000000.0,0.0,0.0
"['Fantasy', 'Horror', 'Thriller', 'War']",The Devil's Rock,2011-07-08,2011,4.422049,32.0,5.7,"['Craig Hall', 'Matthew Sunderland', 'Gina Varela', 'Karlos Drinkwater', 'Jessica Grace Smith', 'Luke Hawker', 'Nick Dunbar']",Paul Campion,0.0,0.0,0.0
"['Adventure', 'Fantasy', 'Action']",The 13th Warrior,1999-08-27,1999,10.308026,524.0,6.4,"['Antonio Banderas', 'Vladimir Kulich', 'Dennis Storhøi', 'Daniel Southern', 'Clive Russell', 'Mischa Hausserman', 'Richard Bremmer', 'Diane Venora', 'Neil Maffin', 'John DeSantis', 'Oliver Sveinall', ""Asbjørn 'Bear' Riis"", 'Tony Curran', 'Albie Woodington', 'Omar Sharif', 'Erick Avari', 'John Bear Curtis', 'Andrew Kavadas', 'Richard Ooms']",John McTiernan,160000000.0,61698899.0,0.38561811875
['Documentary'],Being in the World,2009-12-30,2009,0.059265,1.0,5.0,"['Tony Austin', 'Taylor Carman', 'Leah Chase', 'Ryan Cross', 'Juan Del Gastor']",Tao Ruspoli,0.0,0.0,0.0
['Comedy'],Waiting...,2005-10-07,2005,5.054419,241.0,6.2,"['Ryan Reynolds', 'Anna Faris', 'Justin Long', 'David Koechner', 'Luis Guzmán', 'Chi McBride', 'John Francis Daley', 'Kaitlin Doubleday', 'Rob Benedict', 'Alanna Ubach', 'Vanessa Lengies', 'Max Kasch', 'Andy Milonakis', 'Dane Cook', 'Jordan Ladd', 'Emmanuelle Chriqui', 'Wendie Malick', 'J.D. Evermore', 'Anne Ewen', 'Clay Chamberlin', 'Travis Resor', 'Pat Hazell', 'Skyler Stone', 'Jordan Werner', 'Todd Voltz', 'Skylar Duhe', 'Lauren Swinney', 'Wayne Ferrara']",Rob McKittrick,3000000.0,18637690.0,6.212563333333334
"['Fantasy', 'Drama', 'Comedy', 'Family', 'Adventure']",The Wind in the Willows,1996-10-16,1996,1.410322,16.0,4.9,"['Terry Jones', 'Steve Coogan', 'Eric Idle', 'Nicol Williamson', 'John Cleese', 'Stephen Fry', 'Bernard Hill', 'Michael Palin', 'Julia Sawalha', 'Victoria Wood', 'Robert Bathurst', 'Nigel Planer', 'Antony Sher', 'Graham McTavish', 'Roger Ashton-Griffiths', 'Richard James', 'Keith-Lee Castle', 'Don Henderson', 'Hugo Blick', 'Sarah Crowden', 'John Boswall', 'Graham McTavish', 'Richard Ridings', 'Bernard Padden']",Terry Jones,12.0,1.0,0.08333333333333333
[],The Baby Dance,1998-08-23,1998,0.1034,2.0,5.5,"['Laura Dern', 'Stockard Channing']",Jane Anderson,0.0,0.0,0.0
['Drama'],Private Lessons,2008-02-04,2008,1.604897,9.0,5.6,"['Jonas Bloquet', 'Jonathan Zaccaï', 'Yannick Rénier', 'Claire Bodson', 'Pauline Étienne', 'Anne Coesens', 'Johan Leysen']",Joachim Lafosse,0.0,0.0,0.0
"['Romance', 'Drama']",Oranges,2004-03-13,2004,0.52322,5.0,9.6,"['Kristen Hagen', 'Thomas Blackburne', 'Steven K Perry', 'Martin Sharpe', 'Gregory Thompson']",Kristian Pithie,0.0,0.0,0.0
['Documentary'],The Other Dream Team,2012-09-28,2012,0.50755,7.0,6.9,"['Greg Speirs', 'Jim Lampley', 'Bill Walton', 'Dan Majerle', 'Mickey Hart', 'Arvydas Sabonis', 'David Stern', 'David Remnick', 'Jonas Valanciunas', 'Zydrunas Ilgauskas']",Marius Markevicius,0.0,0.0,0.0
['Horror'],Evil Dead,2013-04-05,2013,12.01525,1754.0,6.4,"['Jane Levy', 'Shiloh Fernandez', 'Lou Taylor Pucci', 'Jessica Lucas', 'Elizabeth Blackmore', 'Jim McLarty', 'Bruce Campbell', 'Rupert Degas', 'Bob Dorian', 'Ellen Sandweiss', 'Randal Wilson', 'Phoenix Connolly', 'Stephen Butterworth', 'Karl Willetts']",Fede Alvarez,17000000.0,97542952.0,5.737820705882353
"['Comedy', 'Horror']",Hell Baby,2013-09-06,2013,4.899401,93.0,4.9,"['Rob Corddry', 'Leslie Bibb', 'Keegan-Michael Key', 'Paul Scheer', 'Rob Huebel', 'Thomas Lennon', 'Michael Ian Black', 'Brittney Alger', 'Dave Holmes', 'Alex Berg', 'Riki Lindhome', 'David Pasquesi', 'David Wain', 'Kumail Nanjiani', 'Ben Garant', 'Cathy Shim', 'Jenny Robertson']",Thomas Lennon,2500000.0,0.0,0.0
"['Crime', 'Drama', 'Mystery', 'Thriller']",Double Jeopardy,1999-09-24,1999,10.876463,282.0,6.2,"['Tommy Lee Jones', 'Ashley Judd', 'Bruce Greenwood', 'Annabeth Gish', 'Benjamin Weir', 'Jay Brazeau', 'John Maclaren', 'Tracy Vilar']",Bruce Beresford,70000000.0,177841558.0,2.5405936857142857
"['Crime', 'Drama']",Hoodlum,1997-08-27,1997,2.384882,33.0,6.5,"['Laurence Fishburne', 'Tim Roth', 'Vanessa Williams', 'Andy García', 'Cicely Tyson', 'Chi McBride', 'Clarence Williams III', 'Richard Bradford', 'William Atherton', 'Loretta Devine', 'Queen Latifah', ""Ed O'Ross"", 'Mike Starr', 'Beau Starr', 'Paul Benjamin']",Bill Duke,30000000.0,0.0,0.0
"['Comedy', 'Romance']",Bachelorette,2012-08-06,2012,10.893224,457.0,5.3,"['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan', 'Rebel Wilson', 'Adam Scott', 'Kyle Bornheimer', 'James Marsden', 'Ann Dowd', 'Hayes MacArthur', 'Ella Rae Peck', 'Andrew Rannells', 'Shauna Miles', 'Arden Myrin', 'Candy Buckley', 'June Diane Raphael']",Leslye Headland,3000000.0,11947954.0,3.9826513333333335
"['Drama', 'Fantasy', 'Science Fiction', 'Thriller']",After the Dark,2013-07-06,2013,7.113372,283.0,6.2,"[""James D'Arcy"", 'Sophie Lowe', 'Rhys Wakefield', 'Bonnie Wright', 'Daryl Sabara', 'Freddie Stroma', 'George Blagden', 'Katie Findlay', 'Jacob Artist', 'Erin Moriarty', 'Maia Mitchell', 'Philippa Coulthard', 'Cinta Laura Kiehl', 'Toby Sebastian', 'Abhi Sinha', 'Hope Olaide Wilson', 'Melissa Le-Vu', 'Darius Homayoun', 'Chanelle Bianca Ho', 'Taser Hassan', 'Natasha Gott']",John Huddles,0.0,0.0,0.0
"['Action', 'Crime', 'Thriller']",10 Cent Pistol,2015-07-24,2015,0.778499,7.0,4.4,"['Jena Malone', 'Joe Mantegna', 'Adam Arkin', 'Thomas Ian Nicholas', 'Jessica Szohr', 'JT Alexander', 'Damon Alexander', 'Brendan Sexton III', 'Emilio Rivera', 'Amir Talai', 'Justin Hires', 'Joseph Julian Soria']",Michael C. Martin,0.0,0.0,0.0
"['Horror', 'Action', 'Thriller']",Bear,2010-01-01,2010,0.741144,4.0,3.5,"['Brendan Michael Coughlin', 'Patrick Scott Lewis', 'Katie Lowes', 'Bill Rampley']",Roel Reiné,0.0,0.0,0.0
"['Drama', 'Horror']",Infliction,2012-01-01,2012,0.101246,2.0,5.0,"['Jason Mac', 'Elliott Armstrong', 'Ana Shaw']",,0.0,0.0,0.0
"['Horror', 'Science Fiction']",Manborg,2011-09-22,2011,2.274115,24.0,5.0,"['Meredith Sweeney', 'Matthew Kennedy', 'Adam Brooks', 'Jeremy Gillespie', 'Stephen Gomori', 'Kyle Hebert', 'Ivan Henwood', 'Andrea Karr', 'Conor Sweeney', 'Dylan Gyles', 'Mackenzie Murdock', 'Adam Camara', 'Steven Kostanski']",Steven Kostanski,0.0,0.0,0.0
['Documentary'],Off and Running,2009-04-22,2009,0.049404,1.0,6.0,[],Nicole Oppermann,0.0,0.0,0.0
"['Drama', 'Romance']",Hope Floats,1998-05-29,1998,6.54478,82.0,5.8,"['Sandra Bullock', 'Harry Connick Jr.', 'Gena Rowlands', 'Mae Whitman', 'Michael Paré', 'Kathy Najimy', 'Cameron Finley', 'Bill Cobbs', 'Connie Ray', 'Mona Lee Fultz', 'Sydney Berry', 'Rachel Snow', 'Christina Stojanovich', 'Alissa Alban', 'Dee Hennigan']",Forest Whitaker,0.0,0.0,0.0
"['Drama', 'History']","Farewell, My Queen",2012-03-21,2012,6.974885,88.0,5.8,"['Diane Kruger', 'Léa Seydoux', 'Virginie Ledoyen', 'Xavier Beauvois', 'Noémie Lvovsky', 'Julie-Marie Parmentier', 'Lolita Chammah', 'Vladimir Consigny', 'Dominique Reymond', 'Anne Benoît', 'Michel Robin', 'Yves Penay']",Benoît Jacquot,0.0,0.0,0.0
['Mystery'],A Perry Mason Mystery: The Case of the Jealous Jokester,1995-04-10,1995,0.88485,3.0,7.3,"['Hal Holbrook', 'Barbara Hale', 'William R. Moses', 'Tony Roberts', 'Victoria Jackson', 'David Rasche', 'Holland Taylor', 'Khrystyne Haje', 'Tina Yothers']",Vincent McEveety,0.0,0.0,0.0
"['Adventure', 'Family']",Windstorm,2013-03-21,2013,5.912736,60.0,7.1,"['Detlev Buck', 'Cornelia Froboess', 'Nina Kronjäger', 'Marvin Linke', 'Tilo Prückner', 'Jürgen Vogel', 'Hanna Binke', 'Marla Menn', 'Henriette Morawe', 'Amber Bongard', 'Peter Meinhardt', 'Martin Butzke']",Katja von Garnier,0.0,0.0,0.0
"['History', 'Drama']",1612: Chronicles of the Dark Time,2007-10-28,2007,1.225282,8.0,5.3,"['Pyotr Kislov', 'Artur Smolyaninov', 'Michal Zebrowski', 'Violetta Davydovskaya', 'Михаил Пореченков', 'Aleksandr Baluev', 'Marat Basharov', 'Ramón Langa', 'Aleksandr Samoylenko', 'Valeriy Zolotukhin', 'Sergey Taramaev']",Vladimir Khotinenko,12000000.0,0.0,0.0
"['Adventure', 'Drama', 'Thriller']",127 Hours,2010-11-05,2010,11.176797,2668.0,7.0,"['James Franco', 'Kate Mara', 'Amber Tamblyn', 'Clémence Poésy', 'Lizzy Caplan', 'Kate Burton', 'Treat Williams', 'Sean Bott', 'Koleman Stinger', 'Parker Hadley', 'Bailee Michelle Johnson', 'Rebecca C. Olson', 'Fenton Quinn', 'John Lawrence', 'Pieter Jan Brugge', 'Norman Lehnert', 'Peter Joshua Hull', 'Darin Southam', 'Terry S. Mercer', 'Elizabeth Hales', 'Brad Johnson', 'Samantha Marsden', 'Kyle Paul', 'Kelsie Mathews', 'Aron Ralston', 'Johnny Ahn', 'Robert Bear', 'Lonzo Liggins', 'Priscilla Poland']",Danny Boyle,18000000.0,35692920.0,1.98294
"['Action', 'Comedy', 'Crime']",Money Train,1995-11-21,1995,7.337906,224.0,5.4,"['Wesley Snipes', 'Woody Harrelson', 'Jennifer Lopez', 'Robert Blake', 'Chris Cooper', 'Joe Grifasi', 'Scott Sowers', 'Skipp Sudduth', 'Aida Turturro', 'Vincent Pastore', 'Enrico Colantoni', 'Bill Nunn', 'Katie Gill', 'Jeremy Roberts', 'Joe Bacino']",Joseph Ruben,60000000.0,35431113.0,0.59051855
"['Crime', 'Drama']",I Was Here,2008-09-12,2008,0.285214,4.0,5.9,"['Rasmus Kaljujärv', 'Doris Tislar', 'Marilyn Jurman', 'Hele Kõre', 'Tambet Tuisk', 'Margus Prangel', 'Johannes Naan', 'Märt Avandi', 'Rafael Jenokjan', 'Nikolai Bentsler', 'Jaan Rekkor', 'Sten Zupping', 'Anne Reemann', 'Lidia Golovataja', 'Marta Laan']",René Vilbre,0.0,0.0,0.0
['Drama'],Amen,2011-12-08,2011,0.173348,4.0,6.3,"['Kim Hye-na', 'Kim Ki-duk']",Kim Ki-duk,0.0,0.0,0.0
"['Documentary', 'Foreign']",The English Surgeon,2009-07-24,2009,0.528211,7.0,8.7,[],Geoffrey Smith,350000.0,0.0,0.0
"['Comedy', 'Drama']",Hanging Up,2000-02-16,2000,6.474767,42.0,5.0,"['Meg Ryan', 'Diane Keaton', 'Lisa Kudrow', 'Walter Matthau', 'Adam Arkin', 'Shaun Duke', 'Ann Bortolotti', 'Cloris Leachman', 'Maree Cheatham', 'Myndy Crist', 'Libby Hudson', 'Edie McClurg', 'Tracee Ellis Ross', 'Celia Weston', 'Bob Kirsh', 'Stephanie Ittleson', 'Venessia Valentino', 'R.A. Buck', 'Phil Levesque', 'Paige Wolfe', 'Charles Matthau', 'Ethan Dampf', 'Mary Beth Pape']",Diane Keaton,40000000.0,36037909.0,0.900947725
['Documentary'],Murder Rap: Inside the Biggie and Tupac Murders,2015-08-08,2015,0.808534,5.0,7.9,"['Xavien T. Bailey', 'I. Elijah Baughman', 'Anthony D. Bell', 'Will Dunbar', 'Vonn Harris', 'Cathy Scott']",Michael Dorsey,0.0,0.0,0.0
"['Comedy', 'Crime', 'Drama']",The Barbarian Invasions,2003-05-21,2003,4.125182,80.0,6.7,"['Rémy Girard', 'Stéphane Rousseau', 'Marie-Josée Croze', 'Dorothée Berryman', 'Louise Portal', 'Dominique Michel', 'Pierre Curzi', 'Yves Jacques', 'Marina Hands', 'Sophie Lorain', 'Johanne-Marie Tremblay', 'Mitsou Gélinas', 'Isabelle Blais', 'Markita Boies', 'Micheline Lanctôt', 'Denis Bouchard', 'Sylvie Drapeau', 'Dominic Darceuil', 'Yves Desgagnés', 'Gilles Pelletier', 'Jean-René Ouellet', 'Lise Roy', 'Macha Grenon', 'Gaston Lepage', 'Daniel Brière', 'Sébastien Huberdeau', 'Rose-Maïté Erkoreka', 'Roy Dupuis', 'Sébastien Ricard', 'Bonnie Mak', 'Frédéric Gilles', 'Denys Arcand', 'David Gow', 'Dawn Lambing', 'Valérie Jeanneret', 'Valérie Wiseman', 'François Domerc', 'Julie Beauchemin', 'Fanny Mallette']",Denys Arcand,8000000.0,3432342.0,0.42904275
['Drama'],Wintersleepers,1997-10-30,1997,1.781979,10.0,6.7,"['Ulrich Matthes', 'Marie-Lou Sellem', 'Floriane Daniel', 'Heino Ferch', 'Josef Bierbichler', 'Laura Tonke', 'Sophia Dirscherl', 'Sebastian Schipper', 'Saskia Vester']",Tom Tykwer,0.0,0.0,0.0
"['Fantasy', 'Horror', 'Action', 'Science Fiction']",Gabriel,2007-11-15,2007,3.840024,77.0,5.0,"['Dwaine Stevenson', 'Jack Campbell', 'Erika Heynatz', 'Andy Whitfield', 'Samantha Noble', 'Michael Piccirilli', 'Harry Pavlidis', 'Kevin Copeland', 'Matt Hylton Todd', 'Amy Mathews', 'Valentino del Toro', 'Goran D. Kleut', 'Brendan Clearkin', 'Christian Clark', 'Amber Gokken', 'Az Jackson', 'Johan Earl', 'Denai Gracie', 'Richard Huggett', 'Aaron Scully']",Shane Abbess,0.0,0.0,0.0
['Comedy'],3 Times a Charm,2011-01-01,2011,0.791178,11.0,4.9,"['Carlo Marks', 'Lexi Giovagnoli', 'Noelle Perris', 'Michelle Glavan', 'Maxwell Glick', 'Kasey Marr', 'Matthew Thompson', 'Viktor Argo', 'Rae Latt', 'Vincent Giovagnoli']",Letia Miller,0.0,0.0,0.0
